Camp_Name,governorate,district,coordinates_latitude,coordinates_longitude,site_ssid,site_sub_ssid,red_flag_level,number_of_red_flags,site_active,site_typology,date,Risk_level,Risk_score,shelter_types/type,shelter_types/info,shelter_types/tent,shelter_types/unfinished_building,shelter_types/abandoned_building,shelter_types/improvised_shelter,shelter_types/prefab,shelter_types/school,shelter_types/religious,shelter_types/Private,shelter_types/Publicic,shelter_types/military,shelter_types/open_air,shelter_types/Others,Other_shelter_type,hh/total_families,hh/total_families_confirm,background/date_first_occupied,background/district_aoo,background/males_0_4,background/females_0_4,background/males_5_17,background/females_5_17,background/males_18_59,background/females_18_59,background/males_60_over,background/females_60_over,background/hh_ages/total_population,background/hh_ages/total_population_confirm,vulnerabilities_groups/F_HoH,vulnerabilities_groups/Child_HoH,vulnerabilities_groups/unaccompanied,vulnerabilities_groups/ppl_physical_dis,vulnerabilities_groups/ppl_mental_dis,vulnerabilities_groups/preg_or_lac,vulnerabilities_groups/ppl_chronic_disease,vulnerabilities_groups/elderly_at_risk,vulnerabilities_groups/widow,social_cohesion/tension,social_cohesion/owner,social_cohesion/whatform,social_cohesion/whatarrangement,social_cohesion/eviction,social_cohesion/evict_when,social_cohesion/intentions,social_cohesion/goverNorate_move,social_cohesion/leadership,social_cohesion/leadership_structure_who,social_cohesion/leadership_structure_who/elder_religious_leaders,social_cohesion/leadership_structure_who/camp_committee,social_cohesion/leadership_structure_who/local_auth,social_cohesion/leadership_structure_who/Other,social_cohesion/leadership_structure_who/None,social_cohesion/leadership_structure_Other,physical_environment/chemicals,physical_environment/mines,physical_environment/hazardous_site,physical_environment/electric,physical_environment/elec_concerns,physical_environment/elec_concerns/No_electricity,physical_environment/elec_concerns/poor_wiring,physical_environment/elec_concerns/low_uncovered_points,physical_environment/elec_concerns/points_near_water,physical_environment/elec_concerns/overloaded_circuits,physical_environment/elec_concerns/Non,physical_environment/elec_concerns/Other,physical_environment/elec_concerns_Others,physical_environment/fire_equipment,physical_environment/fire_equipment/fire_extinguishers,physical_environment/fire_equipment/fire_blankets,physical_environment/fire_equipment/sand_buckets,physical_environment/fire_equipment/smoke_detectors,physical_environment/fire_equipment/None,physical_environment/fire_equipment/Other,physical_environment/fire_equipment_Others,physical_environment/dis_access,wash/water_access,wash/water qual,wash/water_infas,wash/water_amount,wash/water_amount_figure,showers/ind_hh_showers,showers/womenshower,showers/menshower,showers/mixedshower,showers/Nonfunctionalshowers,latrines/ind_hh_latrines,latrines/womenlatrine,latrines/menlatrine,latrines/mixedlatrine,latrines/Nonfunctionallatrines,l_s_protection/showers_lock,l_s_protection/showers_light,l_s_protection/latrines_lock,l_s_protection/latrines_light,sanitation/soap,sanitation/functional_taps,sanitation/drinking,sanitation/drinking/illegal,sanitation/drinking/treatment_plant,sanitation/drinking/trucking,sanitation/drinking/broken_pipe,sanitation/drinking/natural_source,sanitation/drinking/Publicic_well,sanitation/drinking/municipality,sanitation/drinking/purchase,sanitation/drinking/Private_well,sanitation/drinking/borehole,sanitation/drinking/None,sanitation/flooding,sanitation/open_def,sanitation/septic_tank,sanitation/wastefrequency,physical_conditions/person_hazards,physical_conditions/falling_hazards,physical_conditions/elements,physical_conditions/damage,physical_conditions/overcrowding,physical_conditions/window_damage,physical_conditions/door_damage,physical_conditions/roof_damage,physical_conditions/structure_injury_risk,nfi_shelter/cleaning_material,nfi_shelter/winter_season,nfi_shelter/w_nfi,nfi_shelter/summer_season,nfi_shelter/s_nfi,nfi_shelter/tool_kit,nfi_items/nfi_availability,nfi_items/blankets,nfi_items/mattress,nfi_items/water_container,nfi_items/oven,nfi_items/kitchen_nfi,nfi_items/hygiene,nfi_items/feminine,nfi_items/Other_nfi_items,nfi_Other/Other_specify,health/health_services,health/health_services_preg,health/access_difficulty,health/difficulty_type,health/difficulty_type/healthcare_cost,health/difficulty_type/unqualified_staff_hospital,health/difficulty_type/unqualified_staff_pharmacy,health/difficulty_type/unable_purchase_meds_at_pharm,health/difficulty_type/language_barrier,health/difficulty_type/refused_treatment,health/difficulty_type/No_medicine_hospital,health/difficulty_type/No_medicine_pharm,health/difficulty_type/No_medicine_pharmacy,health/difficulty_type/No_transport,health/difficulty_type/No_offered_treatment_pharmacy,health/difficulty_type/No_offered_treatment_hospital,health/difficulty_type/civ_docs_problems,health/difficulty_type/No_referral_pharmacy,health/difficulty_type/pharmacy_closed,health/difficulty_type/distance_to_treatmentcenter,health/difficulty_type/Other,health/pyschosocial_support/trauma_support,health/pyschosocial_support/gbv_support,health/ilness_type,health/ilness_type/diarrhoea,health/ilness_type/cholera,health/ilness_type/typhoid,health/ilness_type/hepatitis_A_E,health/ilness_type/soil_transmitted_helminths,health/ilness_type/skin_disease,health/ilness_type/Other,health/ilness_type/No illness,food_security/food_access,food_security/food_assistance_freq,food_security/food_assistance_type,food_security/food_assistance_type/dry_ration,food_security/food_assistance_type/wet_feeding,food_security/food_assistance_type/ready_to_eat_box,food_security/food_assistance_type/cash,food_security/food_assistance_type/voucher,food_security/main_concern,food_security/main_concern/main_concern1,food_security/main_concern/main_concern2,food_security/main_concern/main_concern3,food_security/main_concern/main_concern4,food_security/main_concern/main_concern5,food_security/main_concern/main_concern6,food_security/main_concern/main_concern7,food_security/main_concern/main_concern8,food_security/main_concern/main_concern9,food_security/Other_concern,food_security/food_storage,protection/security_incidents,protection/security_by_whom,protection/security_by_whom/host_comm,protection/security_by_whom/armed_forces,protection/security_by_whom/local_auth,protection/security_by_whom/Other,protection/security_by_whom/choose_Not_answer,protection/security_by_whom_Other,protection/security_nearby,protection/security_menboys,protection/security_womengirls,protection/safety_m_b,protection/safety_m_b/in_shelters,protection/safety_m_b/specific_areas_in_the_camp,protection/safety_m_b/water_point,protection/safety_m_b/latrines,protection/safety_m_b/bathing,protection/safety_m_b/market,protection/safety_m_b/school,protection/safety_m_b/health_centre,protection/safety_m_b/feeding_distribution_centre,protection/safety_m_b/None,protection/safety_m_b/Other,protection/safety_m_b/chose_Not_answer,protection/safety_w_g,protection/safety_w_g/in_shelters,protection/safety_w_g/specific_areas_in_the_camp,protection/safety_w_g/water_point,protection/safety_w_g/latrines,protection/safety_w_g/bathing,protection/safety_w_g/market,protection/safety_w_g/school,protection/safety_w_g/health_centre,protection/safety_w_g/feeding_distribution_centre,protection/safety_w_g/None,protection/safety_w_g/Other,protection/safety_w_g/chose_Not_answer,protection/reg_MoDM,protection/civil_documents,livelihoods/income,education/formal_education,education/Nonformal_education,education/pfa_pss,education/teachers,education/teacher_number,Needs/priority_needs,Needs/priority_needs/documentation,Needs/priority_needs/education,Needs/priority_needs/employment,Needs/priority_needs/Food,Needs/priority_needs/language,Needs/priority_needs/Medical_care,Needs/priority_needs/Psychosocial_Support,Needs/priority_needs/shelter_support,Needs/priority_needs/Water,Needs/priority_needs/registration,Needs/priority_needs/Sanitation,Needs/priority_needs/vocational_training,Needs/priority_needs/footwear,Needs/priority_needs/clothing,Needs/priority_needs/summerization,Needs/priority_needs/Other,Needs/Other_priority_needs,
Al Qal'aah Village,Salah al-Din,Shirqat,35.2712,43.152,IQ1806-0008,IQ1806-0007,Level 2,8,Yes,Collective shelter,3/2/17,High Risk,71,"Unfinished building 3, Prefab 5",  ,0,3,0,0,5,0,0,0,0,0,0,0,,8,Yes,28/10/2016,Kirkuk,5,4,8,4,5,8,0,0,34,Yes,3,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Elder/Religious leader, Local authorities",Yes,No,Yes,No,No,,No,No,No,less 25%,Poor wiring,No,Yes,No,No,No,No,No,,Sand buckets,No,No,Yes,No,No,No,,No,less 25%,There is No issue with water quality at the site (water is clean and odourless),less 25%,No,,0,0,0,8,0,0,0,0,8,0,No,btw 50% & 75%,No,btw 50% & 75%,Yes,8,"Water trucking, Municipality water network",No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Never,Medium,No,btw 25% & 50%,btw 25% & 50%,No,btw 50% & 75%,btw 50% & 75%,less 25%,Medium,Yes,less 25%,None,less 25%,None,No,,btw 25% & 50%,btw 25% & 50%,less 25%,btw 50% & 75%,more 75%,btw 50% & 75%,btw 25% & 50%,less 25%,,No,No,Yes,"Cost of healthcare is too high, Insufficient funds to purchase medicine, No medicine available at hospital",Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,"Diarrhoea, Typhoid Skin diseases",Yes,No,Yes,No,No,Yes,No,No,No,Rarely,"Dry food ration, Cooked meanl, Cash",Yes,Yes,No,Yes,No,"No cooking facilities, No utensils, No income to purchase enough food",Yes,Yes,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,Yes,No,No,Other,No,No,No,No     ,No,No,No,No,No,No,Yes,No,Other,No,No,No,Yes,No,No,No,No,No,No,Yes,No,btw 50% & 75%,Yes,less 25%,Yes,No,No,No,,"Food, Learn local language, Medical Care",No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,
Hay Al Qeleasat,Salah al-Din,Shirqat,35.2818,43.1355,IQ1806-0009,IQ1806-0009,Level 2,9,Yes,Collective shelter,3/2/17,High Risk,76,"Unfinished building 3, Abandoned building 2",  ,0,3,2,0,0,0,0,0,0,0,0,0,,5,Yes,24/10/2016,Shirqat,3,4,3,4,6,8,2,3,33,Yes,0,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Camp Committee, Local authorities",No,Yes,Yes,No,No,,No,"There is a risk of unexploded ordnance, unexploded mines etc.",No,less 25%,Poor wiring,No,Yes,No,No,No,No,No,,Sand buckets,No,No,Yes,No,No,No,,No,more 75%,There is No issue with water quality at the site (water is clean and odourless),less 25%,No,,0,0,0,3,0,0,0,0,3,0,No,less 25%,No,less 25%,No,3,"Water trucking, Municipality water network",No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Never,Minor,No,btw 25% & 50%,less 25%,No,btw 25% & 50%,btw 25% & 50%,less 25%,Severe,Yes,btw 50% & 75%,None,less 25%,None,No,,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,less 25%,less 25%,,No,No,Yes,"Cost of healthcare is too high, Insufficient funds to purchase medicine, No medicine available at pharmacy",Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,"Diarrhoea, Typhoid Skin diseases",Yes,No,Yes,No,No,Yes,No,No,No,Rarely,"Dry food ration, Ready to eat box",Yes,No,Yes,No,No,"No cooking facilities, No cooking fuel, Lack of availability of food in the markets,",Yes,No,Yes,Yes,No,No,No,No,No,,No,No,,No,No,No,No,No,,Yes,No,No,Other,No,No,No,No     ,No,No,No,No,No,No,Yes,No,Other,No,No,No,No     ,No,No,No,No,No,No,Yes,No,btw 25% & 50%,Yes,less 25%,Yes,No,No,No,,"Civil documentation, Employment, Food",Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,
Hay Al Zira'ah ,Salah al-Din,Shirqat,35.3025,43.1437,IQ1806-0010,IQ1806-0010,Level 2,7,Yes,Collective shelter,3/2/17,Very High Risk ,80,"Unfinished building 2, Prefab 2",  ,0,2,2,0,2,0,0,0,0,0,0,0,,6,Yes,27/10/2016,Shirqat,4,5,4,7,3,6,3,7,39,Yes,0,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Elder/Religious leader, Local authorities",Yes,No,Yes,No,No,,No,No,No,less 25%,Poor wiring,No,Yes,No,No,No,No,No,,Sand buckets,No,No,Yes,No,No,No,,No,less 25%,There is No issue with water quality at the site (water is clean and odourless),less 25%,No,,0,0,0,3,0,0,0,0,3,0,No,less 25%,No,less 25%,Yes,3,"Water trucking, Municipality water network",No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Never,Minor,No,less 25%,btw 25% & 50%,No,btw 25% & 50%,btw 25% & 50%,less 25%,Medium,Yes,less 25%,None,less 25%,None,No,,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,less 25%,less 25%,,No,No,Yes,"Cost of healthcare is too high, Insufficient funds to purchase medicine, No medicine available at hospital",Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,"Diarrhoea, Cholera Hepatitis A/E Skin diseases",Yes,Yes,No,Yes,No,Yes,No,No,No,Rarely,"Dry food ration, Ready to eat box",Yes,No,Yes,No,No,"No cooking facilities, No cooking fuel, No income to purchase enough food",Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,Armed actors/forces Other,No,Yes,No,Yes,No,Mortar shells  By ISIS,Yes,Yes,No,Other,No,No,No,No     ,No,No,No,No,No,No,Yes,No,Other,No,No,No,No     ,No,No,No,No,No,No,Yes,No,btw 25% & 50%,Yes,less 25%,Yes,No,No,No,,"Education for children, Employment, Food",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,
Hay Tal Jamila,Salah al-Din,Shirqat,35.3028,43.1318,IQ1806-0011,IQ1806-0011,Level 2,8,Yes,Collective shelter,3/2/17,High Risk,73,"Unfinished building 3, Abandoned building 1, Prefab 2",  ,0,3,1,0,2,0,0,0,0,0,0,0,,6,Yes,11/11/16,Shirqat,7,8,4,6,4,6,1,1,37,Yes,0,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Elder/Religious leader, Local authorities",Yes,No,Yes,No,No,,No,No,No,less 25%,Poor wiring,No,Yes,No,No,No,No,No,,Sand buckets,No,No,Yes,No,No,No,,No,less 25%,There is No issue with water quality at the site (water is clean and odourless),less 25%,No,,0,0,0,3,0,0,0,0,3,0,No,less 25%,No,less 25%,Yes,3,"Water trucking, Municipality water network",No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Never,Minor,No,btw 50% & 75%,btw 50% & 75%,No,btw 50% & 75%,btw 50% & 75%,less 25%,Severe,Yes,less 25%,None,less 25%,None,No,,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,less 25%,less 25%,,No,No,Yes,"Cost of healthcare is too high, Insufficient funds to purchase medicine, No medicine available at pharmacy, No treatment available for the problem at the hospital",Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,"Diarrhoea, Typhoid Skin diseases",Yes,No,Yes,No,No,Yes,No,No,No,Rarely,"Dry food ration, Ready to eat box",Yes,No,Yes,No,No,"No cooking facilities, No cooking fuel, No income to purchase enough food",Yes,No,Yes,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,Other,No,No,No,No     ,No,No,No,No,No,No,Yes,No,btw 25% & 50%,Yes,btw 25% & 50%,Yes,No,No,No,,"Employment, Food, Medical Care",No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,
Hay Al Fajir- Health center,Salah al-Din,Shirqat,35.44164,43.22118,IQ1806-0012,IQ1806-0012,Level 1,3,Yes,Collective shelter,2/26/17,Lower Risk,30,Prefab 5,  ,0,0,0,0,5,0,0,0,0,0,0,0,,5,Yes,13/10/2016,Shirqat,2,4,4,5,5,7,1,2,30,Yes,0,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Elder/Religious leader, Local authorities",Yes,No,Yes,No,No,,No,No,No,less 25%,None,No,No,No,No,No,Yes,No,,Sand buckets,No,No,Yes,No,No,No,,Yes,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),less 25%,No,,5,0,0,0,0,5,0,0,0,0,Yes,btw 50% & 75%,Yes,more 75%,Yes,5,"Municipality water network, Purchasing water from retailer",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,More than a month,No,No,less 25%,less 25%,No,less 25%,less 25%,less 25%,No,Yes,btw 25% & 50%,Both items,btw 25% & 50%,None,No,,more 75%,more 75%,more 75%,more 75%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,btw 50% & 75%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,"Dry food ration, Ready to eat box, Cash",Yes,No,Yes,Yes,No,"No cooking fuel, Lack of availability of food in the markets, Distance to markets, No income to purchase enough food",No,No,Yes,Yes,Yes,Yes,No,No,No,,No,No,,No,No,No,No,No,,Yes,No,No,Other,No,No,No,No     ,No,No,No,No,No,No,Yes,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,Yes,Yes,Yes,Yes,8,"Education for children, Employment, Food",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,
Balad Al Rafideen school,Salah al-Din,Shirqat,35.49728,43.23754,IQ1806-0013,IQ1806-0013,Level 2,9,Yes,Collective shelter,2/26/17,High Risk,62,"Unfinished building 4, Abandoned building 3",  ,0,4,3,0,0,0,0,0,0,0,0,0,,7,Yes,21/10/2016,Shirqat,5,8,4,6,4,8,2,3,40,Yes,2,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Elder/Religious leader, Local authorities",Yes,No,Yes,No,No,,No,No,No,btw 50% & 75%,"There is No electricity supply throughout the whole site Poor wiring, Electrical points near water sources, Overloaded circuits",Yes,Yes,No,Yes,Yes,No,No,,None,No,No,No,No,Yes,No,,No,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,7,0,0,0,0,7,0,0,0,0,Yes,less 25%,No,less 25%,Yes,6,"Illegal extension of water pipes, Water trucking, Pre-existing broken pipe, Municipality water network, Purchasing water from retailer",Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,More than a month,Medium,Medium,btw 50% & 75%,btw 25% & 50%,No,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,Medium,Yes,less 25%,Both items,less 25%,None,No,,btw 50% & 75%,btw 50% & 75%,more 75%,btw 25% & 50%,btw 50% & 75%,btw 25% & 50%,less 25%,btw 25% & 50%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,"Dry food ration, Ready to eat box",Yes,No,Yes,No,No,"No cooking fuel, Lack of availability of food in the markets, No income to purchase enough food",No,No,Yes,Yes,No,Yes,No,No,No,,No,Yes,Local authorities,No,No,Yes,No,No,,Yes,No,No,Other,No,No,No,No     ,No,No,No,No,No,No,Yes,No,Market,No,No,No,No     ,No,Yes,No,No,No,No,No,No,more 75%,Yes,less 25%,Yes,No,No,Yes,4,"Education for children, Food, Summerization Kits",No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,
Education store,Salah al-Din,Shirqat,35.50824,43.24379,IQ1806-0014,IQ1806-0014,Level 2,5,Yes,Collective shelter,2/26/17,High Risk,75,"Unfinished building 5, Abondoned building 3",  ,0,5,3,0,0,0,0,0,0,0,0,0,,8,Yes,26/10/2016,Shirqat,4,10,6,10,7,14,1,3,55,Yes,0,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Elder/Religious leader, Local authorities",Yes,No,Yes,No,No,,Yes,No,Yes,btw 25% & 50%,Poor wiring,No,Yes,No,No,No,No,No,,None,No,No,No,No,Yes,No,,No,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,8,0,0,0,0,8,0,0,0,0,Yes,less 25%,Yes,less 25%,Yes,8,"Water trucking, Municipality water network, Purchasing water from retailer",No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,More than a month,Medium,Minor,btw 25% & 50%,btw 25% & 50%,Yes,btw 25% & 50%,btw 25% & 50%,less 25%,Severe,Yes,btw 50% & 75%,Both items,less 25%,None,No,,more 75%,more 75%,more 75%,more 75%,more 75%,btw 50% & 75%,less 25%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,Dry food ration,Yes,No,No,No,No,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,Yes,No,No,Market,No,No,No,No     ,No,Yes,No,No,No,No,No,No,Market,No,No,No,No     ,No,Yes,No,No,No,No,No,No,btw 50% & 75%,Yes,less 25%,Yes,Yes,No,Yes,6,"Education for children, Employment, Food",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,
Ice factory,Salah al-Din,Shirqat,35.52162,43.23642,IQ1806-0015,IQ1806-0015,Level 2,6,Yes,Collective shelter,2/25/17,Lower Risk,30,"Unfinished building 4, Abondoned building 8",  ,0,4,8,0,0,0,0,0,0,0,0,0,,12,Yes,24/02/2017,Shirqat,12,15,9,13,8,10,3,4,74,Yes,2,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Elder/Religious leader, Local authorities",Yes,No,Yes,No,No,,No,No,No,btw 25% & 50%,There is No electricity supply throughout the whole site,Yes,No,No,No,No,No,No,,None,No,No,No,No,Yes,No,,Yes,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),less 25%,No,,8,0,0,0,0,8,0,0,0,0,Yes,btw 50% & 75%,Yes,btw 50% & 75%,Yes,8,"Municipality water network, Purchasing water from retailer",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,More than a month,Medium,No,less 25%,less 25%,Yes,less 25%,less 25%,less 25%,Medium,Yes,less 25%,Both items,less 25%,rechargable fan,No,,more 75%,more 75%,more 75%,more 75%,more 75%,more 75%,btw 25% & 50%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,"Diarrhoea, Cholera Skin diseases",Yes,Yes,No,No,No,Yes,No,No,No,Every month,"Dry food ration, Cash Voucher",Yes,No,No,Yes,Yes,"No cooking fuel, No income to purchase enough food Donêt kNow",No,No,Yes,No,No,Yes,No,Yes,No,,No,Yes,Armed actors/forces,No,Yes,No,No,No,,Yes,Yes,No,School,No,No,No,No     ,No,No,Yes,No,No,No,No,No,Market,No,No,No,No     ,No,Yes,No,No,No,No,No,No,more 75%,Yes,less 25%,Yes,Yes,Yes,Yes,10,"Education for children, Employment, Food",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,
Parimary Ba'aja school,Salah al-Din,Shirqat,35.54022,43.2248,IQ1806-0016,IQ1806-0016,Level 2,7,Yes,Collective shelter,2/25/17,High Risk,67,"Unfinished building 6, Abandoned building 4",  ,0,6,4,0,0,0,0,0,0,0,0,0,,10,Yes,10/11/16,Shirqat,10,13,5,8,12,7,2,3,60,Yes,0,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,Yes,"Elder/Religious leader, Local authorities",Yes,No,Yes,No,No,,No,No,No,btw 50% & 75%,Poor wiring,No,Yes,No,No,No,No,No,,None,No,No,No,No,Yes,No,,No,btw 50% & 75%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,5,0,0,0,0,5,0,0,0,0,Yes,less 25%,Yes,less 25%,Yes,5,"Water trucking, Municipality water network, Purchasing water from retailer",No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,More than a month,Medium,No,btw 25% & 50%,less 25%,Yes,btw 25% & 50%,less 25%,less 25%,Medium,Yes,btw 50% & 75%,Both items,btw 25% & 50%,rechargable fan,No,,more 75%,more 75%,more 75%,more 75%,more 75%,btw 50% & 75%,btw 25% & 50%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,"Dry food ration, Cash",Yes,No,No,Yes,No,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,Yes,Host community Local authorities,Yes,No,Yes,No,No,,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,Yes,less 25%,Yes,Yes,No,Yes,6,"Education for children, Employment, Food",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,
Al Sediq Mosque,Salah al-Din,Shirqat,35.59229,43.23932,IQ1806-0017,IQ1806-0017,Level 1,4,Yes,Collective shelter,2/25/17,High Risk,61,"Unfinished building 4, Abandoned building 4",  ,0,4,4,0,0,0,0,0,0,0,0,0,,8,Yes,10/10/16,Shirqat,5,10,5,6,6,12,2,2,48,Yes,0,0,0,0,0,0,0,0,0,No,Unknown,,,No,,Stay in site,,No,,No,No,No,No,No,,No,No,No,less 25%,"Poor wiring, Overloaded circuits",No,Yes,No,No,Yes,No,No,,None,No,No,No,No,Yes,No,,No,btw 25% & 50%,"There are water quality issues  (looks dirty, is salty, tastes bad, smells bad)",btw 25% & 50%,No,,4,0,0,0,0,4,0,0,0,0,No,less 25%,Yes,less 25%,Yes,5,"Water trucking, Municipality water network, Purchasing water from retailer",No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,More than a month,No,No,less 25%,btw 25% & 50%,No,less 25%,less 25%,btw 25% & 50%,Medium,Yes,btw 25% & 50%,Both items,btw 25% & 50%,None,No,,btw 50% & 75%,more 75%,more 75%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,less 25%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Rarely,Dry food ration,Yes,No,No,No,No,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,less 25%,Yes,less 25%,No,No,No,Yes,7,"Education for children, Employment, Food",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,
